date,TCMNOM_Y1
20000420,6.12
20000421,
20000424,6.11
20000425,6.18
20000426,6.19
20000427,6.21
20000428,6.24
20000501,6.24
20000502,6.23
20000503,6.23
20000504,6.2
20000505,6.29
20000508,6.38
20000509,6.37
20000510,6.36
20000511,6.37
20000512,6.44
20000515,6.44
20000516,6.43
20000517,6.42
20000518,6.39
20000519,6.32
20000522,6.29
20000523,6.3
20000524,6.29
20000525,6.27
20000526,6.27
20000529,
20000530,6.28
20000531,6.37
20000601,6.32
20000602,6.23
20000605,6.22
20000606,6.24
20000607,6.23
20000608,6.22
20000609,6.23
20000612,6.2
20000613,6.17
20000614,6.13
20000615,6.13
20000616,6.09
20000619,6.11
20000620,6.12
20000621,6.16
20000622,6.16
20000623,6.19
20000626,6.16
20000627,6.16
20000628,6.14
20000629,6.11
20000630,6.08
20000703,6.07
20000704,
20000705,6.06
20000706,6.1
20000707,6.07
20000710,6.09
20000711,6.09
20000712,6.1
20000713,6.07
20000714,6.12
20000717,6.14
20000718,6.13
20000719,6.15
20000720,6.04
20000721,6.07
20000724,6.07
20000725,6.06
20000726,6.05
20000727,6.05
20000728,6.05
20000731,6.07
20000801,6.09
20000802,6.12
20000803,6.1
20000804,6.08
20000807,6.13
20000808,6.13
20000809,6.17
20000810,6.17
20000811,6.24
20000814,6.21
20000815,6.22
20000816,6.21
20000817,6.21
20000818,6.19
20000821,6.2
20000822,6.2
20000823,6.18
20000824,6.2
20000825,6.2
20000828,6.24
20000829,6.25
20000830,6.25
20000831,6.22
20000901,6.18
20000904,
20000905,6.18
20000906,6.19
20000907,6.22
20000908,6.19
20000911,6.2
20000912,6.17
20000913,6.12
20000914,6.13
20000915,6.1
20000918,6.07
20000919,6.09
20000920,6.1
20000921,6.09
20000922,6.08
20000925,6.09
20000926,6.08
20000927,6.07
20000928,6.09
20000929,6.07
20001002,6.06
20001003,6.07
20001004,6.06
20001005,6.06
20001006,6.06
20001009,
20001010,6.06
20001011,6.01
20001012,5.93
20001013,5.93
20001016,5.97
20001017,5.92
20001018,5.91
20001019,5.96
20001020,5.94
20001023,5.93
20001024,5.97
20001025,6.01
20001026,6.05
20001027,6.11
20001030,6.13
20001031,6.12
20001101,6.1
20001102,6.09
20001103,6.13
20001106,6.16
20001107,6.16
20001108,6.16
20001109,6.13
20001110,6.11
20001113,6.1
20001114,6.11
20001115,6.1
20001116,6.07
20001117,6.09
20001120,6.07
20001121,6.07
20001122,6.1
20001123,
20001124,6.12
20001127,6.11
20001128,6.05
20001129,5.98
20001130,5.92
20001201,5.93
20001204,5.88
20001205,5.79
20001206,5.72
20001207,5.74
20001208,5.77
20001211,5.79
20001212,5.79
20001213,5.74
20001214,5.7
20001215,5.65
20001218,5.58
20001219,5.58
20001220,5.46
20001221,5.33
20001222,5.25
20001225,
20001226,5.31
20001227,5.32
20001228,5.4
20001229,5.32
20010101,
20010102,5.11
20010103,5.04
20010104,4.82
20010105,4.6
20010108,4.61
20010109,4.71
20010110,4.82
20010111,4.84
20010112,4.96
20010115,
20010116,4.95
20010117,4.91
20010118,4.76
20010119,4.79
20010122,4.79
20010123,4.85
20010124,4.86
20010125,4.83
20010126,4.8
20010129,4.78
20010130,4.68
20010131,4.6
20010201,4.56
20010202,4.67
20010205,4.7
20010206,4.74
20010207,4.73
20010208,4.74
20010209,4.68
20010212,4.7
20010213,4.77
20010214,4.84
20010215,4.9
20010216,4.78
20010219,
20010220,4.77
20010221,4.74
20010222,4.68
20010223,4.58
20010226,4.48
20010227,4.47
20010228,4.47
20010301,4.45
20010302,4.48
20010305,4.51
20010306,4.5
20010307,4.44
20010308,4.42
20010309,4.46
20010312,4.43
20010313,4.43
20010314,4.29
20010315,4.19
20010316,4.19
20010319,4.25
20010320,4.18
20010321,4.14
20010322,4.1
20010323,4.17
20010326,4.18
20010327,4.29
20010328,4.22
20010329,4.16
20010330,4.09
20010402,4.1
20010403,4.01
20010404,3.97
20010405,4.01
20010406,3.9
20010409,3.94
20010410,4.04
20010411,4.11
20010412,4.17
20010413,
20010416,4.26
20010417,4.17
20010418,3.97
20010419,3.94
20010420,3.88
20010423,3.77
20010424,3.76
20010425,3.85
20010426,3.83
20010427,3.91
20010430,3.94
20010501,3.91
20010502,3.95
20010503,3.89
20010504,3.79
20010507,3.73
20010508,3.7
20010509,3.69
20010510,3.78
20010511,3.89
20010514,3.79
20010515,3.75
20010516,3.72
20010517,3.75
20010518,3.79
20010521,3.83
20010522,3.79
20010523,3.75
20010524,3.79
20010525,3.76
20010528,
20010529,3.76
20010530,3.75
20010531,3.63
20010601,3.67
20010604,3.68
20010605,3.61
20010606,3.62
20010607,3.63
20010608,3.64
20010611,3.64
20010612,3.62
20010613,3.6
20010614,3.56
20010615,3.53
20010618,3.48
20010619,3.48
20010620,3.45
20010621,3.47
20010622,3.41
20010625,3.48
20010626,3.53
20010627,3.59
20010628,3.69
20010629,3.72
20010702,3.74
20010703,3.71
20010704,
20010705,3.7
20010706,3.63
20010709,3.66
20010710,3.61
20010711,3.6
20010712,3.6
20010713,3.64
20010716,3.63
20010717,3.63
20010718,3.57
20010719,3.6
20010720,3.59
20010723,3.59
20010724,3.59
20010725,3.62
20010726,3.59
20010727,3.57
20010730,3.56
20010731,3.53
20010801,3.56
20010802,3.57
20010803,3.57
20010806,3.56
20010807,3.56
20010808,3.46
20010809,3.48
20010810,3.45
20010813,3.43
20010814,3.46
20010815,3.47
20010816,3.43
20010817,3.39
20010820,3.44
20010821,3.41
20010822,3.44
20010823,3.46
20010824,3.48
20010827,3.51
20010828,3.46
20010829,3.44
20010830,3.38
20010831,3.41
20010903,
20010904,3.55
20010905,3.47
20010906,3.4
20010907,3.29
20010910,3.31
20010911,
20010912,
20010913,2.81
20010914,2.73
20010917,2.72
20010918,2.69
20010919,2.49
20010920,2.56
20010921,2.53
20010924,2.56
20010925,2.51
20010926,2.48
20010927,2.43
20010928,2.49
20011001,2.47
20011002,2.43
20011003,2.38
20011004,2.37
20011005,2.33
20011008,
20011009,2.35
20011010,2.35
20011011,2.44
20011012,2.4
20011015,2.39
20011016,2.37
20011017,2.37
20011018,2.36
20011019,2.34
20011022,2.35
20011023,2.37
20011024,2.32
20011025,2.26
20011026,2.26
20011029,2.18
20011030,2.11
20011031,2.07
20011101,2.1
20011102,2.07
20011105,2.05
20011106,1.97
20011107,1.93
20011108,2
20011109,2.02
20011112,
20011113,2.07
20011114,2.13
20011115,2.34
20011116,2.41
20011119,2.31
20011120,2.31
20011121,2.38
20011122,
20011123,2.41
20011126,2.43
20011127,2.36
20011128,2.26
20011129,2.03
20011130,2.06
20011203,2.08
20011204,2.07
20011205,2.27
20011206,2.35
20011207,2.26
20011210,2.17
20011211,2.12
20011212,2.13
20011213,2.2
20011214,2.22
20011217,2.24
20011218,2.24
20011219,2.23
20011220,2.22
20011221,2.23
20011224,2.24
20011225,
20011226,2.34
20011227,2.27
20011228,2.26
20011231,2.17
20020101,
20020102,2.28
20020103,2.24
20020104,2.25
20020107,2.19
20020108,2.19
20020109,2.17
20020110,2.1
20020111,1.98
20020114,2
20020115,1.99
20020116,2.01
20020117,2.09
20020118,2.08
20020121,
20020122,2.11
20020123,2.15
20020124,2.22
20020125,2.25
20020128,2.28
20020129,2.23
20020130,2.23
20020131,2.29
20020201,2.22
20020204,2.19
20020205,2.22
20020206,2.2
20020207,2.2
20020208,2.16
20020211,2.21
20020212,2.26
20020213,2.27
20020214,2.26
20020215,2.2
20020218,
20020219,2.23
20020220,2.24
20020221,2.25
20020222,2.22
20020225,2.26
20020226,2.31
20020227,2.27
20020228,2.25
20020301,2.33
20020304,2.36
20020305,2.36
20020306,2.34
20020307,2.43
20020308,2.57
20020311,2.59
20020312,2.57
20020313,2.52
20020314,2.59
20020315,2.61
20020318,2.65
20020319,2.61
20020320,2.66
20020321,2.66
20020322,2.7
20020325,2.75
20020326,2.69
20020327,2.65
20020328,2.7
20020329,
20020401,2.76
20020402,2.68
20020403,2.61
20020404,2.61
20020405,2.54
20020408,2.61
20020409,2.55
20020410,2.52
20020411,2.51
20020412,2.44
20020415,2.44
20020416,2.46
20020417,2.43
20020418,2.4
20020419,2.39
20020422,2.41
20020423,2.41
20020424,2.35
20020425,2.33
20020426,2.31
20020429,2.36
20020430,2.35
20020501,2.33
20020502,2.35
20020503,2.28
20020506,2.3
20020507,2.27
20020508,2.37
20020509,2.33
20020510,2.27
20020513,2.36
20020514,2.43
20020515,2.41
20020516,2.35
20020517,2.45
20020520,2.41
20020521,2.38
20020522,2.34
20020523,2.38
20020524,2.37
20020527,
20020528,2.41
20020529,2.35
20020530,2.31
20020531,2.34
20020603,2.35
20020604,2.31
20020605,2.33
20020606,2.3
20020607,2.31
20020610,2.3
20020611,2.27
20020612,2.25
20020613,2.2
20020614,2.16
20020617,2.2
20020618,2.16
20020619,2.07
20020620,2.12
20020621,2.09
20020624,2.15
20020625,2.16
20020626,2.05
20020627,2.09
20020628,2.06
20020701,2.09
20020702,2.04
20020703,2.02
20020704,
20020705,2.08
20020708,2.08
20020709,2.01
20020710,1.97
20020711,1.95
20020712,1.97
20020715,1.97
20020716,1.99
20020717,1.99
20020718,1.95
20020719,1.94
20020722,1.94
20020723,1.91
20020724,1.89
20020725,1.86
20020726,1.8
20020729,1.93
20020730,1.96
20020731,1.8
20020801,1.75
20020802,1.65
20020805,1.68
20020806,1.69
20020807,1.64
20020808,1.68
20020809,1.68
20020812,1.75
20020813,1.7
20020814,1.77
20020815,1.78
20020816,1.82
20020819,1.86
20020820,1.77
20020821,1.77
20020822,1.85
20020823,1.8
20020826,1.79
20020827,1.89
20020828,1.85
20020829,1.75
20020830,1.74
20020902,
20020903,1.71
20020904,1.69
20020905,1.66
20020906,1.75
20020909,1.77
20020910,1.77
20020911,1.84
20020912,1.79
20020913,1.74
20020916,1.78
20020917,1.77
20020918,1.75
20020919,1.68
20020920,1.68
20020923,1.68
20020924,1.68
20020925,1.73
20020926,1.68
20020927,1.62
20020930,1.53
20021001,1.56
20021002,1.53
20021003,1.53
20021004,1.58
20021007,1.59
20021008,1.6
20021009,1.55
20021010,1.6
20021011,1.63
20021014,
20021015,1.79
20021016,1.74
20021017,1.78
20021018,1.77
20021021,1.86
20021022,1.85
20021023,1.84
20021024,1.73
20021025,1.69
20021028,1.6
20021029,1.53
20021030,1.49
20021031,1.46
20021101,1.46
20021104,1.48
20021105,1.48
20021106,1.46
20021107,1.46
20021108,1.43
20021111,
20021112,1.44
20021113,1.42
20021114,1.48
20021115,1.49
20021118,1.48
20021119,1.49
20021120,1.5
20021121,1.52
20021122,1.54
20021125,1.56
20021126,1.51
20021127,1.58
20021128,
20021129,1.56
20021202,1.56
20021203,1.57
20021204,1.53
20021205,1.5
20021206,1.47
20021209,1.48
20021210,1.48
20021211,1.46
20021212,1.46
20021213,1.47
20021216,1.5
20021217,1.48
20021218,1.43
20021219,1.37
20021220,1.39
20021223,1.43
20021224,1.42
20021225,
20021226,1.41
20021227,1.36
20021230,1.36
20021231,1.32
20030101,
20030102,1.42
20030103,1.41
20030106,1.44
20030107,1.4
20030108,1.36
20030109,1.44
20030110,1.39
20030113,1.41
20030114,1.4
20030115,1.37
20030116,1.37
20030117,1.34
20030120,
20030121,1.33
20030122,1.31
20030123,1.33
20030124,1.31
20030127,1.31
20030128,1.34
20030129,1.36
20030130,1.3
20030131,1.31
20030203,1.34
20030204,1.33
20030205,1.34
20030206,1.32
20030207,1.28
20030210,1.33
20030211,1.3
20030212,1.29
20030213,1.27
20030214,1.3
20030217,
20030218,1.31
20030219,1.29
20030220,1.29
20030221,1.31
20030224,1.28
20030225,1.27
20030226,1.27
20030227,1.27
20030228,1.24
20030303,1.26
20030304,1.24
20030305,1.22
20030306,1.22
20030307,1.15
20030310,1.09
20030311,1.12
20030312,1.14
20030313,1.24
20030314,1.22
20030317,1.24
20030318,1.35
20030319,1.32
20030320,1.34
20030321,1.36
20030324,1.32
20030325,1.28
20030326,1.27
20030327,1.25
20030328,1.22
20030331,1.19
20030401,1.16
20030402,1.22
20030403,1.18
20030404,1.18
20030407,1.25
20030408,1.21
20030409,1.22
20030410,1.25
20030411,1.3
20030414,1.33
20030415,1.32
20030416,1.31
20030417,1.34
20030418,
20030421,1.35
20030422,1.34
20030423,1.33
20030424,1.28
20030425,1.26
20030428,1.28
20030429,1.28
20030430,1.22
20030501,1.21
20030502,1.27
20030505,1.27
20030506,1.19
20030507,1.21
20030508,1.24
20030509,1.22
20030512,1.22
20030513,1.23
20030514,1.2
20030515,1.21
20030516,1.15
20030519,1.14
20030520,1.1
20030521,1.15
20030522,1.14
20030523,1.14
20030526,
20030527,1.13
20030528,1.15
20030529,1.11
20030530,1.13
20030602,1.15
20030603,1.07
20030604,1.04
20030605,1.07
20030606,1.08
20030609,1.04
20030610,0.98
20030611,1
20030612,0.95
20030613,0.9
20030616,0.95
20030617,1
20030618,0.96
20030619,0.88
20030620,0.94
20030623,0.94
20030624,0.91
20030625,1.05
20030626,1.11
20030627,1.09
20030630,1.09
20030701,1.07
20030702,1.06
20030703,1.07
20030704,
20030707,1.08
20030708,1.09
20030709,1.09
20030710,1.07
20030711,1.06
20030714,1.07
20030715,1.1
20030716,1.12
20030717,1.11
20030718,1.12
20030721,1.17
20030722,1.12
20030723,1.11
20030724,1.13
20030725,1.13
20030728,1.17
20030729,1.17
20030730,1.17
20030731,1.28
20030801,1.31
20030804,1.24
20030805,1.32
20030806,1.28
20030807,1.26
20030808,1.22
20030811,1.3
20030812,1.25
20030813,1.31
20030814,1.31
20030815,1.3
20030818,1.33
20030819,1.29
20030820,1.3
20030821,1.37
20030822,1.35
20030825,1.35
20030826,1.32
20030827,1.38
20030828,1.34
20030829,1.35
20030901,
20030902,1.39
20030903,1.36
20030904,1.33
20030905,1.24
20030908,1.27
20030909,1.23
20030910,1.2
20030911,1.22
20030912,1.2
20030915,1.2
20030916,1.22
20030917,1.19
20030918,1.23
20030919,1.23
20030922,1.24
20030923,1.24
20030924,1.22
20030925,1.21
20030926,1.21
20030929,1.21
20030930,1.15
20031001,1.13
20031002,1.14
20031003,1.2
20031006,1.15
20031007,1.21
20031008,1.21
20031009,1.22
20031010,1.21
20031013,
20031014,1.23
20031015,1.27
20031016,1.34
20031017,1.31
20031020,1.32
20031021,1.32
20031022,1.28
20031023,1.3
20031024,1.27
20031027,1.31
20031028,1.25
20031029,1.29
20031030,1.32
20031031,1.31
20031103,1.33
20031104,1.31
20031105,1.35
20031106,1.38
20031107,1.4
20031110,1.39
20031111,
20031112,1.39
20031113,1.33
20031114,1.31
20031117,1.29
20031118,1.3
20031119,1.32
20031120,1.28
20031121,1.29
20031124,1.33
20031125,1.32
20031126,1.35
20031127,
20031128,1.39
20031201,1.41
20031202,1.38
20031203,1.39
20031204,1.38
20031205,1.3
20031208,1.33
20031209,1.35
20031210,1.33
20031211,1.27
20031212,1.28
20031215,1.3
20031216,1.28
20031217,1.26
20031218,1.24
20031219,1.25
20031222,1.27
20031223,1.31
20031224,1.28
20031225,
20031226,1.27
20031229,1.31
20031230,1.28
20031231,1.26
20040101,
20040102,1.31
20040105,1.35
20040106,1.3
20040107,1.29
20040108,1.29
20040109,1.21
20040112,1.21
20040113,1.18
20040114,1.19
20040115,1.18
20040116,1.21
20040119,
20040120,1.21
20040121,1.19
20040122,1.19
20040123,1.21
20040126,1.23
20040127,1.21
20040128,1.26
20040129,1.29
20040130,1.28
20040202,1.29
20040203,1.27
20040204,1.27
20040205,1.29
20040206,1.26
20040209,1.25
20040210,1.27
20040211,1.23
20040212,1.24
20040213,1.21
20040216,
20040217,1.21
20040218,1.23
20040219,1.23
20040220,1.26
20040223,1.22
20040224,1.23
20040225,1.23
20040226,1.23
20040227,1.21
20040301,1.23
20040302,1.26
20040303,1.26
20040304,1.25
20040305,1.16
20040308,1.15
20040309,1.15
20040310,1.17
20040311,1.15
20040312,1.18
20040315,1.18
20040316,1.17
20040317,1.18
20040318,1.17
20040319,1.19
20040322,1.17
20040323,1.17
20040324,1.16
20040325,1.15
20040326,1.19
20040329,1.21
20040330,1.21
20040331,1.2
20040401,1.23
20040402,1.3
20040405,1.34
20040406,1.31
20040407,1.31
20040408,1.32
20040409,
20040412,1.34
20040413,1.39
20040414,1.48
20040415,1.46
20040416,1.4
20040419,1.43
20040420,1.46
20040421,1.52
20040422,1.49
20040423,1.59
20040426,1.57
20040427,1.53
20040428,1.54
20040429,1.55
20040430,1.55
20040503,1.6
20040504,1.57
20040505,1.56
20040506,1.61
20040507,1.83
20040510,1.85
20040511,1.83
20040512,1.81
20040513,1.84
20040514,1.81
20040517,1.8
20040518,1.83
20040519,1.85
20040520,1.81
20040521,1.84
20040524,1.86
20040525,1.84
20040526,1.81
20040527,1.77
20040528,1.83
20040531,
20040601,1.89
20040602,1.92
20040603,1.91
20040604,1.97
20040607,1.96
20040608,2.02
20040609,2.14
20040610,2.14
20040611,
20040614,2.25
20040615,2.16
20040616,2.24
20040617,2.21
20040618,2.24
20040621,2.17
20040622,2.21
20040623,2.15
20040624,2.11
20040625,2.14
20040628,2.3
20040629,2.2
20040630,2.09
20040701,2.07
20040702,2.02
20040705,
20040706,2.15
20040707,2
20040708,1.99
20040709,2
20040712,2.02
20040713,2.05
20040714,2.08
20040715,2.11
20040716,2.08
20040719,2.1
20040720,2.13
20040721,2.14
20040722,2.12
20040723,2.12
20040726,2.18
20040727,2.19
20040728,2.17
20040729,2.15
20040730,2.13
20040802,2.12
20040803,2.11
20040804,2.11
20040805,2.09
20040806,1.91
20040809,1.97
20040810,2.01
20040811,2
20040812,1.99
20040813,1.97
20040816,2.01
20040817,1.98
20040818,1.97
20040819,1.96
20040820,1.98
20040823,2.03
20040824,2.03
20040825,2.03
20040826,2.02
20040827,2.03
20040830,2.04
20040831,1.99
20040901,1.99
20040902,2.02
20040903,2.12
20040906,
20040907,2.13
20040908,2.09
20040909,2.09
20040910,2.08
20040913,2.1
20040914,2.08
20040915,2.09
20040916,2.06
20040917,2.11
20040920,2.1
20040921,2.12
20040922,2.12
20040923,2.16
20040924,2.2
20040927,2.2
20040928,2.18
20040929,2.2
20040930,2.21
20041001,2.21
20041004,2.25
20041005,2.23
20041006,2.26
20041007,2.26
20041008,2.21
20041011,
20041012,2.2
20041013,2.17
20041014,2.15
20041015,2.18
20041018,2.21
20041019,2.22
20041020,2.2
20041021,2.23
20041022,2.23
20041025,2.24
20041026,2.24
20041027,2.3
20041028,2.29
20041029,2.28
20041101,2.34
20041102,2.33
20041103,2.32
20041104,2.34
20041105,2.44
20041108,2.47
20041109,2.46
20041110,2.47
20041111,
20041112,2.49
20041115,2.53
20041116,2.54
20041117,2.5
20041118,2.51
20041119,2.56
20041122,2.6
20041123,2.6
20041124,2.6
20041125,
20041126,2.61
20041129,2.66
20041130,2.63
20041201,2.6
20041202,2.62
20041203,2.58
20041206,2.6
20041207,2.6
20041208,2.59
20041209,2.59
20041210,2.61
20041213,2.66
20041214,2.65
20041215,2.64
20041216,2.66
20041217,2.67
20041220,2.72
20041221,2.72
20041222,2.71
20041223,2.7
20041224,
20041227,2.78
20041228,2.77
20041229,2.77
20041230,2.76
20041231,2.75
20050103,2.79
20050104,2.82
20050105,2.83
20050106,2.82
20050107,2.82
20050110,2.86
20050111,2.86
20050112,2.84
20050113,2.84
20050114,2.87
20050117,
20050118,2.9
20050119,2.88
20050120,2.85
20050121,2.83
20050124,2.86
20050125,2.88
20050126,2.9
20050127,2.91
20050128,2.89
20050131,2.96
20050201,2.95
20050202,2.95
20050203,2.96
20050204,2.93
20050207,2.96
20050208,2.97
20050209,2.93
20050210,2.96
20050211,3
20050214,3.03
20050215,3.03
20050216,3.05
20050217,3.03
20050218,3.09
20050221,
20050222,3.12
20050223,3.12
20050224,3.13
20050225,3.15
20050228,3.2
20050301,3.2
20050302,3.19
20050303,3.19
20050304,3.2
20050307,3.22
20050308,3.23
20050309,3.24
20050310,3.25
20050311,3.28
20050314,3.32
20050315,3.32
20050316,3.3
20050317,3.29
20050318,3.32
20050321,3.33
20050322,3.4
20050323,3.38
20050324,3.41
20050325,
20050328,3.43
20050329,3.41
20050330,3.39
20050331,3.35
20050401,3.34
20050404,3.34
20050405,3.34
20050406,3.31
20050407,3.32
20050408,3.35
20050411,3.37
20050412,3.34
20050413,3.32
20050414,3.3
20050415,3.26
20050418,3.29
20050419,3.26
20050420,3.25
20050421,3.31
20050422,3.3
20050425,3.34
20050426,3.35
20050427,3.33
20050428,3.3
20050429,3.33
20050502,3.34
20050503,3.35
20050504,3.32
20050505,3.29
20050506,3.37
20050509,3.4
20050510,3.37
20050511,3.35
20050512,3.34
20050513,3.29
20050516,3.33
20050517,3.32
20050518,3.29
20050519,3.31
20050520,3.35
20050523,3.35
20050524,3.32
20050525,3.32
20050526,3.31
20050527,3.31
20050530,
20050531,3.32
20050601,3.25
20050602,3.26
20050603,3.28
20050606,3.3
20050607,3.28
20050608,3.3
20050609,3.31
20050610,3.33
20050613,3.38
20050614,3.39
20050615,3.39
20050616,3.38
20050617,3.39
20050620,3.42
20050621,3.42
20050622,3.37
20050623,3.39
20050624,3.38
20050627,3.42
20050628,3.46
20050629,3.44
20050630,3.45
20050701,3.51
20050704,
20050705,3.55
20050706,3.53
20050707,3.48
20050708,3.52
20050711,3.58
20050712,3.59
20050713,3.59
20050714,3.6
20050715,3.61
20050718,3.66
20050719,3.65
20050720,3.66
20050721,3.72
20050722,3.72
20050725,3.77
20050726,3.76
20050727,3.77
20050728,3.75
20050729,3.8
20050801,3.83
20050802,3.84
20050803,3.82
20050804,3.83
20050805,3.87
20050808,3.93
20050809,3.9
20050810,3.9
20050811,3.89
20050812,3.88
20050815,3.91
20050816,3.88
20050817,3.89
20050818,3.86
20050819,3.89
20050822,3.89
20050823,3.88
20050824,3.87
20050825,3.87
20050826,3.9
20050829,3.91
20050830,3.85
20050831,3.77
20050901,3.66
20050902,3.67
20050905,
20050906,3.73
20050907,3.77
20050908,3.77
20050909,3.78
20050912,3.83
20050913,3.81
20050914,3.81
20050915,3.81
20050916,3.86
20050919,3.87
20050920,3.92
20050921,3.88
20050922,3.86
20050923,3.89
20050926,3.95
20050927,3.95
20050928,3.95
20050929,3.97
20050930,4.01
20051003,4.09
20051004,4.09
20051005,4.07
20051006,4.07
20051007,4.06
20051010,
20051011,4.14
20051012,4.14
20051013,4.14
20051014,4.15
20051017,4.21
20051018,4.19
20051019,4.18
20051020,4.2
20051021,4.18
20051024,4.22
20051025,4.26
20051026,4.27
20051027,4.26
20051028,4.28
20051031,4.31
20051101,4.31
20051102,4.31
20051103,4.33
20051104,4.34
20051107,4.36
20051108,4.34
20051109,4.37
20051110,4.34
20051111,
20051114,4.4
20051115,4.38
20051116,4.34
20051117,4.32
20051118,4.34
20051121,4.33
20051122,4.26
20051123,4.31
20051124,
20051125,4.29
20051128,4.32
20051129,4.35
20051130,4.34
20051201,4.36
20051202,4.35
20051205,4.39
20051206,4.36
20051207,4.35
20051208,4.3
20051209,4.33
20051212,4.38
20051213,4.37
20051214,4.32
20051215,4.33
20051216,4.32
20051219,4.38
20051220,4.39
20051221,4.38
20051222,4.35
20051223,4.33
20051226,
20051227,4.35
20051228,4.34
20051229,4.35
20051230,4.38
20060102,
20060103,4.38
20060104,4.35
20060105,4.36
20060106,4.38
20060109,4.39
20060110,4.42
20060111,4.44
20060112,4.42
20060113,4.4
20060116,
20060117,4.42
20060118,4.42
20060119,4.43
20060120,4.44
20060123,4.45
20060124,4.46
20060125,4.51
20060126,4.52
20060127,4.54
20060130,4.59
20060131,4.58
20060201,4.6
20060202,4.61
20060203,4.62
20060206,4.66
20060207,4.65
20060208,4.66
20060209,4.66
20060210,4.7
20060213,4.7
20060214,4.71
20060215,4.7
20060216,4.69
20060217,4.68
20060220,
20060221,4.73
20060222,4.69
20060223,4.73
20060224,4.73
20060227,4.76
20060228,4.73
20060301,4.74
20060302,4.74
20060303,4.75
20060306,4.77
20060307,4.77
20060308,4.76
20060309,4.76
20060310,4.77
20060313,4.8
20060314,4.75
20060315,4.77
20060316,4.72
20060317,4.74
20060320,4.74
20060321,4.79
20060322,4.78
20060323,4.8
20060324,4.76
20060327,4.77
20060328,4.82
20060329,4.83
20060330,4.84
20060331,4.82
20060403,4.86
20060404,4.85
20060405,4.82
20060406,4.85
20060407,4.86
20060410,4.89
20060411,4.88
20060412,4.91
20060413,4.95
20060414,
20060417,4.93
20060418,4.88
20060419,4.89
20060420,4.9
20060421,4.9
20060424,4.92
20060425,4.95
20060426,4.98
20060427,4.93
20060428,4.9
20060501,4.97
20060502,4.96
20060503,4.98
20060504,5
20060505,4.98
20060508,5.01
20060509,5.01
20060510,5.02
20060511,4.99
20060512,5
20060515,5.01
20060516,4.98
20060517,4.99
20060518,4.96
20060519,4.98
20060522,4.99
20060523,5
20060524,4.97
20060525,5
20060526,5
20060529,
20060530,5.02
20060531,5.07
20060601,5.05
20060602,4.98
20060605,5.02
20060606,5.03
20060607,5.05
20060608,5.04
20060609,5.05
20060612,5.09
20060613,5.09
20060614,5.15
20060615,5.15
20060616,5.18
20060619,5.23
20060620,5.23
20060621,5.22
20060622,5.24
20060623,5.27
20060626,5.3
20060627,5.28
20060628,5.3
20060629,5.25
20060630,5.21
20060703,5.26
20060704,
20060705,5.29
20060706,5.28
20060707,5.25
20060710,5.27
20060711,5.26
20060712,5.26
20060713,5.22
20060714,5.2
20060717,5.24
20060718,5.28
20060719,5.22
20060720,5.18
20060721,5.19
20060724,5.21
20060725,5.21
20060726,5.16
20060727,5.16
20060728,5.1
20060731,5.11
20060801,5.11
20060802,5.11
20060803,5.12
20060804,5.07
20060807,5.12
20060808,5.08
20060809,5.07
20060810,5.08
20060811,5.12
20060814,5.17
20060815,5.11
20060816,5.06
20060817,5.08
20060818,5.08
20060821,5.07
20060822,5.07
20060823,5.07
20060824,5.07
20060825,5.06
20060828,5.08
20060829,5.06
20060830,5.03
20060831,5.01
20060901,4.99
20060904,
20060905,5.02
20060906,5.02
20060907,5.02
20060908,5
20060911,5.03
20060912,5.02
20060913,4.99
20060914,5.02
20060915,5.03
20060918,5.04
20060919,4.99
20060920,5
20060921,4.93
20060922,4.9
20060925,4.88
20060926,4.91
20060927,4.89
20060928,4.9
20060929,4.91
20061002,4.9
20061003,4.9
20061004,4.87
20061005,4.9
20061006,4.94
20061009,
20061010,5
20061011,5.02
20061012,5.03
20061013,5.05
20061016,5.05
20061017,5.04
20061018,5.04
20061019,5.05
20061020,5.05
20061023,5.09
20061024,5.1
20061025,5.08
20061026,5.06
20061027,5.02
20061030,5.03
20061031,4.99
20061101,4.95
20061102,4.97
20061103,5.06
20061106,5.06
20061107,5.03
20061108,5.02
20061109,5.02
20061110,5.01
20061113,5.03
20061114,5.01
20061115,5.04
20061116,5.06
20061117,5.02
20061120,5.02
20061121,5.02
20061122,5.01
20061123,
20061124,5
20061127,5
20061128,4.98
20061129,4.98
20061130,4.94
20061201,4.87
20061204,4.87
20061205,4.86
20061206,4.9
20061207,4.9
20061208,4.95
20061211,4.94
20061212,4.91
20061213,4.95
20061214,4.97
20061215,4.96
20061218,4.97
20061219,4.96
20061220,4.96
20061221,4.93
20061222,4.96
20061225,
20061226,4.97
20061227,4.99
20061228,5.01
20061229,5
20070101,
20070102,5
20070103,4.98
20070104,4.95
20070105,4.98
20070108,5.01
20070109,5.02
20070110,5.02
20070111,5.05
20070112,5.06
20070115,
20070116,5.06
20070117,5.08
20070118,5.07
20070119,5.09
20070122,5.09
20070123,5.1
20070124,5.09
20070125,5.11
20070126,5.12
20070129,5.12
20070130,5.11
20070131,5.09
20070201,5.09
20070202,5.08
20070205,5.08
20070206,5.07
20070207,5.06
20070208,5.06
20070209,5.08
20070212,5.1
20070213,5.1
20070214,5.06
20070215,5.04
